# Automatically generated
# duptype id depth size device inode priority name
DUPTYPE_WITHIN_SAME_TREE -3251 2 579 52 8993544 5 /openedx/staticfiles/studio/templates/publish-history.underscore
DUPTYPE_FIRST_OCCURRENCE 623 1 579 52 8999613 5 /openedx/staticfiles/flags/je.efc202196b96.gif
DUPTYPE_WITHIN_SAME_TREE -623 1 579 52 8985892 5 /openedx/staticfiles/flags/je.gif
DUPTYPE_FIRST_OCCURRENCE 3507 2 579 52 8998523 5 /openedx/staticfiles/templates/credit_notifications/credit_notification.ccb548a31bd7.css
DUPTYPE_WITHIN_SAME_TREE -3507 2 579 52 8975407 5 /openedx/staticfiles/templates/credit_notifications/credit_notification.css
DUPTYPE_FIRST_OCCURRENCE 12335 5 579 52 8997220 5 /openedx/staticfiles/xblock/resources/recommender/static/css/recommenderstudio.554d95f88bbd.css
DUPTYPE_WITHIN_SAME_TREE -12335 6 579 52 9252820 5 /openedx/staticfiles/studio/xblock/resources/recommender/static/css/recommenderstudio.css
DUPTYPE_WITHIN_SAME_TREE -12335 5 579 52 8986814 5 /openedx/staticfiles/xblock/resources/recommender/static/css/recommenderstudio.css
DUPTYPE_WITHIN_SAME_TREE -12335 6 579 52 9257888 5 /openedx/staticfiles/studio/xblock/resources/recommender/static/css/recommenderstudio.554d95f88bbd.css
DUPTYPE_FIRST_OCCURRENCE 3973 3 580 52 8997774 5 /openedx/staticfiles/bundles/js/factories/context_course.c44b3356523f.js
DUPTYPE_WITHIN_SAME_TREE -3973 3 580 52 8974472 5 /openedx/staticfiles/bundles/js/factories/context_course.f812cc313e0d5e250888.js
DUPTYPE_WITHIN_SAME_TREE -3973 4 580 52 8993467 5 /openedx/staticfiles/studio/bundles/js/factories/context_course.js
DUPTYPE_WITHIN_SAME_TREE -3973 3 580 52 8974474 5 /openedx/staticfiles/bundles/js/factories/context_course.js
DUPTYPE_WITHIN_SAME_TREE -3973 4 580 52 9000611 5 /openedx/staticfiles/studio/bundles/js/factories/context_course.c44b3356523f.js
DUPTYPE_WITHIN_SAME_TREE -3973 4 580 52 8993465 5 /openedx/staticfiles/studio/bundles/js/factories/context_course.f812cc313e0d5e250888.js
DUPTYPE_WITHIN_SAME_TREE -3973 3 580 52 8997772 5 /openedx/staticfiles/bundles/js/factories/context_course.f812cc313e0d5e250888.c44b3356523f.js
DUPTYPE_WITHIN_SAME_TREE -3973 4 580 52 9000609 5 /openedx/staticfiles/studio/bundles/js/factories/context_course.f812cc313e0d5e250888.c44b3356523f.js
DUPTYPE_FIRST_OCCURRENCE 1451 2 581 52 8999020 5 /openedx/staticfiles/admin/img/icon-viewlink.41eb31f7826e.svg
DUPTYPE_WITHIN_SAME_TREE -1451 2 581 52 8984345 5 /openedx/staticfiles/admin/img/icon-viewlink.svg
DUPTYPE_WITHIN_SAME_TREE -1451 3 581 52 9258256 5 /openedx/staticfiles/studio/admin/img/icon-viewlink.41eb31f7826e.svg
DUPTYPE_WITHIN_SAME_TREE -1451 3 581 52 9233659 5 /openedx/staticfiles/studio/admin/img/icon-viewlink.svg
DUPTYPE_FIRST_OCCURRENCE 5375 3 582 52 8998263 5 /openedx/staticfiles/paragon/src/Tabs/README.6d86c4e60e31.md
DUPTYPE_WITHIN_SAME_TREE -5375 3 582 52 8983453 5 /openedx/staticfiles/paragon/src/Tabs/README.md
DUPTYPE_FIRST_OCCURRENCE 2479 2 582 52 8999119 5 /openedx/staticfiles/proctoring/js/proctored_app.2389186c6263.js
DUPTYPE_WITHIN_SAME_TREE -2479 3 582 52 8993929 5 /openedx/staticfiles/studio/proctoring/js/proctored_app.js
DUPTYPE_WITHIN_SAME_TREE -2479 3 582 52 9001008 5 /openedx/staticfiles/studio/proctoring/js/proctored_app.2389186c6263.js
DUPTYPE_WITHIN_SAME_TREE -2479 2 582 52 8986258 5 /openedx/staticfiles/proctoring/js/proctored_app.js
DUPTYPE_FIRST_OCCURRENCE 3695 2 582 52 8998605 5 /openedx/staticfiles/templates/learner_dashboard/verification_popover.bd44c7e424a8.underscore
DUPTYPE_WITHIN_SAME_TREE -3695 2 582 52 8975522 5 /openedx/staticfiles/templates/learner_dashboard/verification_popover.underscore
DUPTYPE_FIRST_OCCURRENCE 3821 2 583 52 8998708 5 /openedx/staticfiles/templates/verify_student/_verification_help.c9e0f1c3ae9e.html
DUPTYPE_WITHIN_SAME_TREE -3821 2 583 52 8975845 5 /openedx/staticfiles/templates/verify_student/_verification_help.html
DUPTYPE_FIRST_OCCURRENCE 6053 3 583 52 9000989 5 /openedx/staticfiles/studio/js/utils/module.6be5dd24890c.js
DUPTYPE_WITHIN_SAME_TREE -6053 3 583 52 8993887 5 /openedx/staticfiles/studio/js/utils/module.js
DUPTYPE_FIRST_OCCURRENCE 6055 3 586 52 9000984 5 /openedx/staticfiles/studio/js/utils/templates.1d96be27058e.js
DUPTYPE_WITHIN_SAME_TREE -6055 3 586 52 8993882 5 /openedx/staticfiles/studio/js/utils/templates.js
DUPTYPE_FIRST_OCCURRENCE 6423 3 586 52 8997899 5 /openedx/staticfiles/support/js/collections/enrollment.d94897707c64.js
DUPTYPE_WITHIN_SAME_TREE -6423 3 586 52 8976035 5 /openedx/staticfiles/support/js/collections/enrollment.js
DUPTYPE_FIRST_OCCURRENCE 1061 1 587 52 8754800 5 /openedx/staticfiles/js/ajax-error.ea0a3d5f5488.js
DUPTYPE_WITHIN_SAME_TREE -1061 1 587 52 8752214 5 /openedx/staticfiles/js/ajax-error.js
DUPTYPE_FIRST_OCCURRENCE 4927 3 587 52 8998062 5 /openedx/staticfiles/js/learner_dashboard/views/certificate_list_view.b1881f05d45d.js
DUPTYPE_WITHIN_SAME_TREE -4927 3 587 52 8976413 5 /openedx/staticfiles/js/learner_dashboard/views/certificate_list_view.js
DUPTYPE_FIRST_OCCURRENCE 9417 4 588 52 8997666 5 /openedx/staticfiles/xblock/resources/edx_sga/locale/config.5136da5d9dbe.yaml
DUPTYPE_WITHIN_SAME_TREE -9417 5 588 52 9258042 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/locale/config.5136da5d9dbe.yaml
DUPTYPE_WITHIN_SAME_TREE -9417 5 588 52 9252882 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/locale/config.yaml
DUPTYPE_WITHIN_SAME_TREE -9417 4 588 52 8986899 5 /openedx/staticfiles/xblock/resources/edx_sga/locale/config.yaml
DUPTYPE_FIRST_OCCURRENCE 6327 3 589 52 9000867 5 /openedx/staticfiles/studio/templates/mock/mock-updated-container-xblock.b61b143e9019.underscore
DUPTYPE_WITHIN_SAME_TREE -6327 3 589 52 8993659 5 /openedx/staticfiles/studio/templates/mock/mock-updated-container-xblock.underscore
DUPTYPE_FIRST_OCCURRENCE 1279 1 589 52 8999257 5 /openedx/staticfiles/templates/email_exists.7289cd79398d.html
DUPTYPE_WITHIN_SAME_TREE -1279 1 589 52 8974544 5 /openedx/staticfiles/templates/email_exists.html
DUPTYPE_FIRST_OCCURRENCE 2437 2 590 52 8998939 5 /openedx/staticfiles/paragon/src/tempPolyfills.test.4c9099949d16.js
DUPTYPE_WITHIN_SAME_TREE -2437 2 590 52 8983334 5 /openedx/staticfiles/paragon/src/tempPolyfills.test.js
DUPTYPE_FIRST_OCCURRENCE 3157 2 591 52 9001188 5 /openedx/staticfiles/studio/templates/course-highlights-enable.a1b61f114e3c.underscore
DUPTYPE_WITHIN_SAME_TREE -3157 2 591 52 8993550 5 /openedx/staticfiles/studio/templates/course-highlights-enable.underscore
DUPTYPE_FIRST_OCCURRENCE 3145 2 593 52 9001241 5 /openedx/staticfiles/studio/templates/certificate-web-preview.51b5f86ccc2b.underscore
DUPTYPE_WITHIN_SAME_TREE -3145 2 593 52 8993603 5 /openedx/staticfiles/studio/templates/certificate-web-preview.underscore
DUPTYPE_FIRST_OCCURRENCE 4631 3 594 52 8997990 5 /openedx/staticfiles/js/discovery/models/course_card.26723425a65f.js
DUPTYPE_WITHIN_SAME_TREE -4631 3 594 52 8976261 5 /openedx/staticfiles/js/discovery/models/course_card.js
DUPTYPE_FIRST_OCCURRENCE 6347 3 595 52 9000873 5 /openedx/staticfiles/studio/templates/video/metadata-translations-entry.ec768a41cc75.underscore
DUPTYPE_WITHIN_SAME_TREE -6347 3 595 52 8993666 5 /openedx/staticfiles/studio/templates/video/metadata-translations-entry.underscore
DUPTYPE_FIRST_OCCURRENCE 14759 6 595 52 8996445 5 /openedx/staticfiles/xblock/resources/rate/static/js/src/studio.a85d0f3d334c.js
DUPTYPE_WITHIN_SAME_TREE -14759 7 595 52 9257360 5 /openedx/staticfiles/studio/xblock/resources/rate/static/js/src/studio.a85d0f3d334c.js
DUPTYPE_WITHIN_SAME_TREE -14759 6 595 52 8987267 5 /openedx/staticfiles/xblock/resources/rate/static/js/src/studio.js
DUPTYPE_WITHIN_SAME_TREE -14759 7 595 52 9234891 5 /openedx/staticfiles/studio/xblock/resources/rate/static/js/src/studio.js
DUPTYPE_FIRST_OCCURRENCE 7803 4 595 52 8997302 5 /openedx/staticfiles/js/capa/genex/images/hborder_ie6.66f82caed0a0.png
DUPTYPE_WITHIN_SAME_TREE -7803 7 595 52 8999828 5 /openedx/staticfiles/studio/js/capa/jsmolcalc/gwt/clean/images/hborder_ie6.66f82caed0a0.png
DUPTYPE_WITHIN_SAME_TREE -7803 5 595 52 9000341 5 /openedx/staticfiles/studio/js/capa/genex/images/hborder_ie6.66f82caed0a0.png
DUPTYPE_WITHIN_SAME_TREE -7803 5 595 52 8993270 5 /openedx/staticfiles/studio/js/capa/genex/images/hborder_ie6.png
DUPTYPE_WITHIN_SAME_TREE -7803 7 595 52 8993295 5 /openedx/staticfiles/studio/js/capa/jsmolcalc/gwt/clean/images/hborder_ie6.png
DUPTYPE_WITHIN_SAME_TREE -7803 6 595 52 8964787 5 /openedx/staticfiles/js/capa/jsmolcalc/gwt/clean/images/hborder_ie6.png
DUPTYPE_WITHIN_SAME_TREE -7803 4 595 52 8964733 5 /openedx/staticfiles/js/capa/genex/images/hborder_ie6.png
DUPTYPE_WITHIN_SAME_TREE -7803 6 595 52 8995913 5 /openedx/staticfiles/js/capa/jsmolcalc/gwt/clean/images/hborder_ie6.66f82caed0a0.png
DUPTYPE_FIRST_OCCURRENCE 1369 1 595 52 8999264 5 /openedx/staticfiles/templates/studio_render_paged_children_view.0669491d1547.html
DUPTYPE_WITHIN_SAME_TREE -1369 1 595 52 8974551 5 /openedx/staticfiles/templates/studio_render_paged_children_view.html
DUPTYPE_FIRST_OCCURRENCE 7339 4 595 52 8754008 5 /openedx/staticfiles/css/vendor/pdfjs/images/toolbarButton-search@2x.daa8c6b15272.png
DUPTYPE_WITHIN_SAME_TREE -7339 5 595 52 9000084 5 /openedx/staticfiles/studio/css/vendor/pdfjs/images/toolbarButton-search@2x.daa8c6b15272.png
DUPTYPE_WITHIN_SAME_TREE -7339 5 595 52 8987673 5 /openedx/staticfiles/studio/css/vendor/pdfjs/images/toolbarButton-search@2x.png
DUPTYPE_WITHIN_SAME_TREE -7339 4 595 52 8748473 5 /openedx/staticfiles/css/vendor/pdfjs/images/toolbarButton-search@2x.png
DUPTYPE_FIRST_OCCURRENCE 6287 3 596 52 9000842 5 /openedx/staticfiles/studio/templates/maintenance/force-published-course-response.a6e859a18b6d.underscore
DUPTYPE_WITHIN_SAME_TREE -6287 3 596 52 8993633 5 /openedx/staticfiles/studio/templates/maintenance/force-published-course-response.underscore
DUPTYPE_FIRST_OCCURRENCE 1753 2 596 52 8754482 5 /openedx/staticfiles/edumedia/images/ico-vimeo.1f5f6ecb09f7.svg
DUPTYPE_WITHIN_SAME_TREE -1753 2 596 52 8747073 5 /openedx/staticfiles/edumedia/images/ico-vimeo.svg
DUPTYPE_FIRST_OCCURRENCE 3229 2 597 52 9001266 5 /openedx/staticfiles/studio/templates/metadata-string-entry.c46d29fbb6d9.underscore
DUPTYPE_WITHIN_SAME_TREE -3229 2 597 52 8993628 5 /openedx/staticfiles/studio/templates/metadata-string-entry.underscore
DUPTYPE_FIRST_OCCURRENCE 7553 4 598 52 8997341 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/scss/bootstrap-grid.9b04f897ac09.scss
DUPTYPE_WITHIN_SAME_TREE -7553 4 598 52 8976729 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/scss/bootstrap-grid.scss
DUPTYPE_FIRST_OCCURRENCE 11559 5 599 52 8996506 5 /openedx/staticfiles/support/jsx/entitlements/data/constants/actionTypes.9cf27e4feaf3.js
DUPTYPE_WITHIN_SAME_TREE -11559 5 599 52 8975992 5 /openedx/staticfiles/support/jsx/entitlements/data/constants/actionTypes.js
DUPTYPE_FIRST_OCCURRENCE 15101 7 600 52 8995692 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/print/plugin.61934b2d2bb0.js
DUPTYPE_WITHIN_SAME_TREE -15101 8 600 52 8993019 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/print/plugin.js
DUPTYPE_WITHIN_SAME_TREE -15101 8 600 52 8999710 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/print/plugin.61934b2d2bb0.js
DUPTYPE_WITHIN_SAME_TREE -15101 7 600 52 8964487 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/print/plugin.js
DUPTYPE_FIRST_OCCURRENCE 14645 6 601 52 8996358 5 /openedx/staticfiles/xblock/resources/lti_consumer/translations/ru/LC_MESSAGES/text.68eb2f659991.mo
DUPTYPE_WITHIN_SAME_TREE -14645 6 601 52 8986710 5 /openedx/staticfiles/xblock/resources/lti_consumer/translations/ru/LC_MESSAGES/text.mo
DUPTYPE_WITHIN_SAME_TREE -14645 7 601 52 9234550 5 /openedx/staticfiles/studio/xblock/resources/lti_consumer/translations/ru/LC_MESSAGES/text.mo
DUPTYPE_WITHIN_SAME_TREE -14645 7 601 52 9257253 5 /openedx/staticfiles/studio/xblock/resources/lti_consumer/translations/ru/LC_MESSAGES/text.68eb2f659991.mo
DUPTYPE_FIRST_OCCURRENCE 6949 4 601 52 8749568 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/Adobe-GB1-4.bcmap
DUPTYPE_WITHIN_SAME_TREE -6949 5 601 52 9000287 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/Adobe-GB1-4.e21e5a23751a.bcmap
DUPTYPE_WITHIN_SAME_TREE -6949 4 601 52 8754211 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/Adobe-GB1-4.e21e5a23751a.bcmap
DUPTYPE_WITHIN_SAME_TREE -6949 5 601 52 8987877 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/Adobe-GB1-4.bcmap
DUPTYPE_FIRST_OCCURRENCE 7265 4 602 52 8753987 5 /openedx/staticfiles/css/vendor/pdfjs/images/loading-small.cc4f1c34b90e.png
DUPTYPE_WITHIN_SAME_TREE -7265 5 602 52 8987652 5 /openedx/staticfiles/studio/css/vendor/pdfjs/images/loading-small.png
DUPTYPE_WITHIN_SAME_TREE -7265 5 602 52 9000063 5 /openedx/staticfiles/studio/css/vendor/pdfjs/images/loading-small.cc4f1c34b90e.png
DUPTYPE_WITHIN_SAME_TREE -7265 4 602 52 8748452 5 /openedx/staticfiles/css/vendor/pdfjs/images/loading-small.png
DUPTYPE_FIRST_OCCURRENCE 12773 6 602 52 8995901 5 /openedx/staticfiles/js/capa/jsme/gwt/chrome/images/corner.bfe68b0c8a9d.png
DUPTYPE_WITHIN_SAME_TREE -12773 7 602 52 8993215 5 /openedx/staticfiles/studio/js/capa/jsme/gwt/chrome/images/corner.png
DUPTYPE_WITHIN_SAME_TREE -12773 6 602 52 8964678 5 /openedx/staticfiles/js/capa/jsme/gwt/chrome/images/corner.png
DUPTYPE_WITHIN_SAME_TREE -12773 7 602 52 8999816 5 /openedx/staticfiles/studio/js/capa/jsme/gwt/chrome/images/corner.bfe68b0c8a9d.png
DUPTYPE_FIRST_OCCURRENCE 4481 3 603 52 8997752 5 /openedx/staticfiles/js/capa/drag_and_drop/container.14399ba85227.js
DUPTYPE_WITHIN_SAME_TREE -4481 3 603 52 8964892 5 /openedx/staticfiles/js/capa/drag_and_drop/container.js
DUPTYPE_WITHIN_SAME_TREE -4481 4 603 52 8993307 5 /openedx/staticfiles/studio/js/capa/drag_and_drop/container.js
DUPTYPE_WITHIN_SAME_TREE -4481 4 603 52 9000589 5 /openedx/staticfiles/studio/js/capa/drag_and_drop/container.14399ba85227.js
DUPTYPE_FIRST_OCCURRENCE 11563 5 604 52 8996512 5 /openedx/staticfiles/support/jsx/entitlements/data/reducers/entitlements.7785a6cc38b2.js
DUPTYPE_WITHIN_SAME_TREE -11563 5 604 52 8976000 5 /openedx/staticfiles/support/jsx/entitlements/data/reducers/entitlements.js
DUPTYPE_FIRST_OCCURRENCE 12063 5 606 52 8996858 5 /openedx/staticfiles/wiki/markitup/sets/admin/images/picture.d2040c34ba1f.png
DUPTYPE_WITHIN_SAME_TREE -12063 6 606 52 9233856 5 /openedx/staticfiles/studio/wiki/markitup/sets/default/images/picture.png
DUPTYPE_WITHIN_SAME_TREE -12063 6 606 52 9233837 5 /openedx/staticfiles/studio/wiki/markitup/sets/frontend/images/picture.png
DUPTYPE_WITHIN_SAME_TREE -12063 6 606 52 9257566 5 /openedx/staticfiles/studio/wiki/markitup/sets/admin/images/picture.d2040c34ba1f.png
DUPTYPE_WITHIN_SAME_TREE -12063 6 606 52 9257556 5 /openedx/staticfiles/studio/wiki/markitup/sets/default/images/picture.d2040c34ba1f.png
DUPTYPE_WITHIN_SAME_TREE -12063 5 606 52 8996833 5 /openedx/staticfiles/wiki/markitup/sets/frontend/images/picture.d2040c34ba1f.png
DUPTYPE_WITHIN_SAME_TREE -12063 6 606 52 9257541 5 /openedx/staticfiles/studio/wiki/markitup/sets/frontend/images/picture.d2040c34ba1f.png
DUPTYPE_WITHIN_SAME_TREE -12063 6 606 52 9233871 5 /openedx/staticfiles/studio/wiki/markitup/sets/admin/images/picture.png
DUPTYPE_WITHIN_SAME_TREE -12063 5 606 52 8996848 5 /openedx/staticfiles/wiki/markitup/sets/default/images/picture.d2040c34ba1f.png
DUPTYPE_WITHIN_SAME_TREE -12063 5 606 52 8984296 5 /openedx/staticfiles/wiki/markitup/sets/admin/images/picture.png
DUPTYPE_WITHIN_SAME_TREE -12063 5 606 52 8984281 5 /openedx/staticfiles/wiki/markitup/sets/default/images/picture.png
DUPTYPE_WITHIN_SAME_TREE -12063 5 606 52 8984262 5 /openedx/staticfiles/wiki/markitup/sets/frontend/images/picture.png
DUPTYPE_FIRST_OCCURRENCE 1479 2 606 52 8999046 5 /openedx/staticfiles/admin/js/change_form.9d8ca4f96b75.js
DUPTYPE_WITHIN_SAME_TREE -1479 3 606 52 9258282 5 /openedx/staticfiles/studio/admin/js/change_form.9d8ca4f96b75.js
DUPTYPE_WITHIN_SAME_TREE -1479 2 606 52 8984381 5 /openedx/staticfiles/admin/js/change_form.js
DUPTYPE_WITHIN_SAME_TREE -1479 3 606 52 9233695 5 /openedx/staticfiles/studio/admin/js/change_form.js
DUPTYPE_FIRST_OCCURRENCE 8129 4 608 52 8997508 5 /openedx/staticfiles/studio-frontend/src/components/Pagination/Pagination.c46c82ba9977.scss
DUPTYPE_WITHIN_SAME_TREE -8129 4 608 52 8983758 5 /openedx/staticfiles/studio-frontend/src/components/Pagination/Pagination.scss
DUPTYPE_FIRST_OCCURRENCE 1037 1 612 52 8754773 5 /openedx/staticfiles/images/verified-ribbon.2a7eb60ed330.png
DUPTYPE_WITHIN_SAME_TREE -1037 1 612 52 8752167 5 /openedx/staticfiles/images/verified-ribbon.png
DUPTYPE_FIRST_OCCURRENCE 9707 5 613 52 8996561 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/scss/mixins/_deprecate.198564417395.scss
DUPTYPE_WITHIN_SAME_TREE -9707 5 613 52 8976796 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/scss/mixins/_deprecate.scss
DUPTYPE_FIRST_OCCURRENCE 1719 2 613 52 8754493 5 /openedx/staticfiles/edumedia/images/Logo_edx.546cf6fc7381.svg
DUPTYPE_WITHIN_SAME_TREE -1719 2 613 52 8747084 5 /openedx/staticfiles/edumedia/images/Logo_edx.svg
DUPTYPE_FIRST_OCCURRENCE 7797 4 615 52 8997299 5 /openedx/staticfiles/js/capa/genex/images/corner.24f1fdfbdfa1.png
DUPTYPE_WITHIN_SAME_TREE -7797 7 615 52 8993292 5 /openedx/staticfiles/studio/js/capa/jsmolcalc/gwt/clean/images/corner.png
DUPTYPE_WITHIN_SAME_TREE -7797 5 615 52 8993267 5 /openedx/staticfiles/studio/js/capa/genex/images/corner.png
DUPTYPE_WITHIN_SAME_TREE -7797 4 615 52 8964730 5 /openedx/staticfiles/js/capa/genex/images/corner.png
DUPTYPE_WITHIN_SAME_TREE -7797 6 615 52 8995910 5 /openedx/staticfiles/js/capa/jsmolcalc/gwt/clean/images/corner.24f1fdfbdfa1.png
DUPTYPE_WITHIN_SAME_TREE -7797 6 615 52 8964757 5 /openedx/staticfiles/js/capa/jsmolcalc/gwt/clean/images/corner.png
DUPTYPE_WITHIN_SAME_TREE -7797 5 615 52 9000338 5 /openedx/staticfiles/studio/js/capa/genex/images/corner.24f1fdfbdfa1.png
DUPTYPE_WITHIN_SAME_TREE -7797 7 615 52 8999825 5 /openedx/staticfiles/studio/js/capa/jsmolcalc/gwt/clean/images/corner.24f1fdfbdfa1.png
DUPTYPE_FIRST_OCCURRENCE 3893 2 615 52 8754676 5 /openedx/staticfiles/vendor/jsme/JSME_autoresize.1a114fb0c55e.html
DUPTYPE_WITHIN_SAME_TREE -3893 3 615 52 8752399 5 /openedx/staticfiles/studio/vendor/jsme/JSME_autoresize.html
DUPTYPE_WITHIN_SAME_TREE -3893 2 615 52 8752270 5 /openedx/staticfiles/vendor/jsme/JSME_autoresize.html
DUPTYPE_WITHIN_SAME_TREE -3893 3 615 52 8754911 5 /openedx/staticfiles/studio/vendor/jsme/JSME_autoresize.1a114fb0c55e.html
DUPTYPE_FIRST_OCCURRENCE 7947 4 615 52 8997467 5 /openedx/staticfiles/studio-frontend/src/components/AccessibilityBody/AccessibilityBody.test.f833b84e3d9b.jsx
DUPTYPE_WITHIN_SAME_TREE -7947 4 615 52 8983707 5 /openedx/staticfiles/studio-frontend/src/components/AccessibilityBody/AccessibilityBody.test.jsx
DUPTYPE_FIRST_OCCURRENCE 1277 1 616 52 8999295 5 /openedx/staticfiles/templates/email_change_successful.3a9b5301e1fa.html
DUPTYPE_WITHIN_SAME_TREE -1277 1 616 52 8974582 5 /openedx/staticfiles/templates/email_change_successful.html
DUPTYPE_FIRST_OCCURRENCE 12323 5 619 52 8997291 5 /openedx/staticfiles/xblock/resources/rate/static/html/rate.849c886bd333.html
DUPTYPE_WITHIN_SAME_TREE -12323 6 619 52 9257885 5 /openedx/staticfiles/studio/xblock/resources/rate/static/html/rate.849c886bd333.html
DUPTYPE_WITHIN_SAME_TREE -12323 6 619 52 9234886 5 /openedx/staticfiles/studio/xblock/resources/rate/static/html/rate.html
DUPTYPE_WITHIN_SAME_TREE -12323 5 619 52 8987262 5 /openedx/staticfiles/xblock/resources/rate/static/html/rate.html
DUPTYPE_FIRST_OCCURRENCE 2185 2 620 52 8998905 5 /openedx/staticfiles/js/learner_dashboard/certificate_api.ea59bd620247.js
DUPTYPE_WITHIN_SAME_TREE -2185 2 620 52 8976389 5 /openedx/staticfiles/js/learner_dashboard/certificate_api.js
DUPTYPE_FIRST_OCCURRENCE 9871 5 620 52 8996632 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/exports/global.1e512e414f96.js
DUPTYPE_WITHIN_SAME_TREE -9871 5 620 52 8976933 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/exports/global.js
DUPTYPE_FIRST_OCCURRENCE 15005 7 621 52 8753702 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/ui/StackLayout.6d6a0dd3cd4d.js
DUPTYPE_WITHIN_SAME_TREE -15005 8 621 52 8999668 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/ui/StackLayout.6d6a0dd3cd4d.js
DUPTYPE_WITHIN_SAME_TREE -15005 7 621 52 8751155 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/ui/StackLayout.js
DUPTYPE_WITHIN_SAME_TREE -15005 8 621 52 8992941 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/ui/StackLayout.js
DUPTYPE_FIRST_OCCURRENCE 2091 2 621 52 8998917 5 /openedx/staticfiles/js/courseware/course_info_events.2fc35b57627f.js
DUPTYPE_WITHIN_SAME_TREE -2091 2 621 52 8976430 5 /openedx/staticfiles/js/courseware/course_info_events.js
DUPTYPE_FIRST_OCCURRENCE 3225 2 623 52 9001215 5 /openedx/staticfiles/studio/templates/metadata-number-entry.8078fe76603a.underscore
DUPTYPE_WITHIN_SAME_TREE -3225 2 623 52 8993577 5 /openedx/staticfiles/studio/templates/metadata-number-entry.underscore
DUPTYPE_FIRST_OCCURRENCE 12165 5 624 52 8997262 5 /openedx/staticfiles/xblock/resources/acid/static/js/acid_update_status.32f171a00859.js
DUPTYPE_WITHIN_SAME_TREE -12165 5 624 52 8987169 5 /openedx/staticfiles/xblock/resources/acid/static/js/acid_update_status.js
DUPTYPE_WITHIN_SAME_TREE -12165 6 624 52 9234618 5 /openedx/staticfiles/studio/xblock/resources/acid/static/js/acid_update_status.js
DUPTYPE_WITHIN_SAME_TREE -12165 6 624 52 9257851 5 /openedx/staticfiles/studio/xblock/resources/acid/static/js/acid_update_status.32f171a00859.js
DUPTYPE_FIRST_OCCURRENCE 6589 3 625 52 8997830 5 /openedx/staticfiles/templates/wiki/includes/anonymous_blocked.84d0f34fc869.html
DUPTYPE_WITHIN_SAME_TREE -6589 3 625 52 8975467 5 /openedx/staticfiles/templates/wiki/includes/anonymous_blocked.html
DUPTYPE_FIRST_OCCURRENCE 6951 4 625 52 8754133 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/Adobe-GB1-5.4fe4c440c3f0.bcmap
DUPTYPE_WITHIN_SAME_TREE -6951 5 625 52 8987799 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/Adobe-GB1-5.bcmap
DUPTYPE_WITHIN_SAME_TREE -6951 4 625 52 8749489 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/Adobe-GB1-5.bcmap
DUPTYPE_WITHIN_SAME_TREE -6951 5 625 52 9000209 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/Adobe-GB1-5.4fe4c440c3f0.bcmap
DUPTYPE_FIRST_OCCURRENCE 1651 2 628 52 8999095 5 /openedx/staticfiles/drf-yasg/swagger-ui-dist/favicon-32x32.40d4f2c38d1c.png
DUPTYPE_WITHIN_SAME_TREE -1651 2 628 52 8985996 5 /openedx/staticfiles/drf-yasg/swagger-ui-dist/favicon-32x32.png
DUPTYPE_WITHIN_SAME_TREE -1651 3 628 52 9258315 5 /openedx/staticfiles/studio/drf-yasg/swagger-ui-dist/favicon-32x32.40d4f2c38d1c.png
DUPTYPE_WITHIN_SAME_TREE -1651 3 628 52 9234219 5 /openedx/staticfiles/studio/drf-yasg/swagger-ui-dist/favicon-32x32.png
DUPTYPE_FIRST_OCCURRENCE 3603 2 628 52 8998505 5 /openedx/staticfiles/templates/fields/field_link.b7ed7e3e1044.underscore
DUPTYPE_WITHIN_SAME_TREE -3603 2 628 52 8975381 5 /openedx/staticfiles/templates/fields/field_link.underscore
